,x,y
0,11,59
1,12,82
2,15,105
3,18,128
4,26,150
5,40,168
6,58,185
7,76,199
8,100,203
9,125,200
10,145,185
11,164,168
12,179,148
13,187,126
14,190,103
15,194,80
16,195,57
17,23,43
18,34,34
19,49,32
20,64,35
21,78,42
22,119,44
23,133,37
24,148,34
25,163,37
26,174,46
27,97,61
28,97,76
29,96,91
30,95,106
31,79,115
32,87,118
33,97,121
34,106,118
35,116,116
36,41,61
37,52,54
38,64,55
39,75,64
40,63,66
41,50,65
42,121,65
43,132,56
44,144,56
45,155,62
46,145,66
47,133,67
48,55,132
49,70,128
50,86,129
51,98,131
52,111,130
53,128,130
54,146,133
55,129,155
56,111,164
57,97,165
58,84,163
59,68,152
60,61,133
61,86,134
62,98,136
63,110,135
64,141,134
65,110,154
66,98,155
67,85,153
