,X,Y
0,49,122
1,51,141
2,54,159
3,57,179
4,65,196
5,78,211
6,93,224
7,110,235
8,128,238
9,144,234
10,158,222
11,171,208
12,182,194
13,190,178
14,192,160
15,193,141
16,193,124
17,66,109
18,77,101
19,90,97
20,105,97
21,119,101
22,140,100
23,153,97
24,165,96
25,177,100
26,186,108
27,130,118
28,130,131
29,131,143
30,131,156
31,116,165
32,123,167
33,130,169
34,137,167
35,143,165
36,82,122
37,91,116
38,102,117
39,110,124
40,101,126
41,91,126
42,146,124
43,154,116
44,164,116
45,172,121
46,165,125
47,156,126
48,96,184
49,109,182
50,122,181
51,130,182
52,138,181
53,147,182
54,157,184
55,148,199
56,138,206
57,129,208
58,121,207
59,108,200
60,101,186
61,121,187
62,129,188
63,137,187
64,152,186
65,137,196
66,129,197
67,121,196
