,X,Y
0,66,129
1,67,147
2,70,164
3,73,181
4,78,198
5,86,212
6,97,225
7,111,234
8,128,238
9,144,235
10,158,226
11,170,214
12,179,199
13,184,182
14,188,164
15,191,146
16,194,128
17,73,109
18,80,99
19,93,96
20,105,98
21,117,104
22,136,103
23,149,98
24,162,96
25,175,98
26,184,107
27,127,117
28,127,127
29,127,137
30,127,148
31,116,162
32,122,163
33,127,164
34,133,163
35,139,162
36,85,121
37,92,117
38,100,117
39,108,121
40,100,122
41,92,123
42,147,122
43,155,118
44,163,118
45,170,121
46,163,123
47,155,123
48,106,192
49,114,186
50,122,182
51,128,184
52,136,182
53,144,186
54,151,192
55,143,198
56,136,200
57,128,201
58,121,200
59,114,197
60,111,192
61,121,189
62,128,190
63,135,189
64,147,192
65,136,190
66,128,191
67,122,190
