,X,Y
0,52,117
1,53,137
2,56,156
3,60,174
4,66,191
5,79,204
6,95,215
7,113,223
8,129,224
9,145,220
10,159,208
11,171,197
12,180,184
13,185,169
14,186,153
15,188,138
16,189,121
17,69,106
18,80,98
19,94,96
20,108,98
21,120,104
22,141,103
23,153,98
24,165,96
25,177,98
26,185,107
27,130,120
28,131,131
29,132,141
30,133,152
31,116,161
32,124,163
33,131,165
34,138,163
35,144,161
36,84,122
37,92,119
38,101,119
39,109,125
40,101,125
41,92,125
42,147,125
43,156,119
44,164,119
45,172,122
46,165,125
47,156,125
48,96,178
49,110,175
50,123,174
51,130,175
52,138,174
53,149,176
54,160,178
55,149,191
56,139,197
57,130,198
58,122,198
59,109,192
60,100,178
61,123,179
62,130,179
63,138,179
64,155,179
65,138,189
66,130,190
67,122,189
