,x,y
0,4,49
1,5,75
2,8,100
3,14,124
4,23,146
5,37,167
6,54,185
7,74,198
8,98,202
9,122,197
10,141,184
11,157,167
12,172,147
13,181,125
14,187,102
15,191,79
16,191,54
17,21,36
18,34,24
19,51,22
20,68,28
21,84,37
22,116,39
23,131,31
24,148,27
25,165,28
26,177,39
27,99,57
28,99,74
29,98,92
30,98,109
31,79,116
32,88,118
33,98,121
34,107,118
35,116,115
36,40,60
37,50,56
38,62,57
39,75,63
40,61,66
41,49,65
42,123,63
43,133,57
44,146,57
45,157,61
46,146,66
47,134,66
48,56,132
49,73,129
50,88,129
51,99,130
52,110,128
53,124,129
54,140,132
55,125,148
56,111,156
57,99,157
58,87,156
59,72,148
60,62,134
61,88,136
62,99,137
63,110,136
64,135,133
65,110,144
66,99,146
67,88,144
