,X,Y
0,68,128
1,66,145
2,66,162
3,67,180
4,72,197
5,82,212
6,96,225
7,112,235
8,129,238
9,148,234
10,165,225
11,180,215
12,191,201
13,198,185
14,201,167
15,202,149
16,201,131
17,74,111
18,81,101
19,92,98
20,103,99
21,113,103
22,138,102
23,150,96
24,164,96
25,176,100
26,185,108
27,126,120
28,125,129
29,124,139
30,123,149
31,108,160
32,115,163
33,124,164
34,133,162
35,141,160
36,84,123
37,92,120
38,100,120
39,109,125
40,101,125
41,92,125
42,146,124
43,156,119
44,165,119
45,173,122
46,165,124
47,156,124
48,94,183
49,105,176
50,116,172
51,124,174
52,133,172
53,147,176
54,160,183
55,147,194
56,135,199
57,125,200
58,116,199
59,105,194
60,98,183
61,116,180
62,124,181
63,133,180
64,156,182
65,134,189
66,125,190
67,116,189
