,x,y
0,-1,73
1,1,97
2,5,119
3,10,142
4,17,163
5,31,181
6,50,193
7,73,200
8,99,202
9,123,200
10,143,189
11,159,175
12,169,156
13,174,137
14,177,116
15,179,95
16,179,74
17,22,49
18,34,39
19,50,35
20,67,36
21,83,41
22,113,42
23,127,37
24,143,35
25,158,38
26,169,49
27,99,57
28,101,73
29,102,88
30,103,104
31,82,114
32,91,117
33,101,120
34,110,118
35,119,114
36,40,61
37,51,55
38,63,54
39,74,63
40,62,63
41,51,63
42,118,64
43,130,56
44,141,56
45,152,63
46,142,66
47,130,65
48,53,134
49,70,130
50,87,129
51,99,132
52,110,130
53,125,131
54,137,136
55,125,153
56,110,160
57,98,161
58,85,159
59,68,151
60,57,135
61,87,136
62,99,138
63,110,137
64,132,138
65,110,150
66,99,151
67,86,149
