,x,y
0,9,48
1,11,72
2,15,95
3,19,118
4,27,140
5,41,158
6,58,173
7,77,185
8,97,187
9,116,184
10,134,171
11,149,155
12,162,137
13,168,116
14,171,94
15,174,71
16,175,48
17,28,39
18,40,31
19,55,30
20,71,33
21,86,38
22,117,36
23,130,30
24,143,26
25,157,26
26,167,34
27,100,56
28,100,74
29,100,93
30,100,111
31,84,116
32,91,119
33,99,122
34,106,119
35,113,114
36,47,57
37,56,51
38,68,52
39,77,59
40,67,61
41,56,61
42,121,58
43,129,50
44,141,48
45,150,54
46,142,58
47,131,59
48,70,138
49,80,134
50,90,133
51,99,135
52,106,133
53,115,133
54,123,136
55,116,147
56,108,153
57,99,155
58,90,155
59,79,149
60,75,139
61,90,141
62,99,141
63,107,140
64,117,138
65,107,141
66,99,142
67,91,142
