,x,y
0,18,67
1,17,89
2,19,110
3,23,133
4,28,155
5,39,175
6,56,190
7,77,201
8,102,203
9,127,199
10,151,189
11,173,175
12,187,156
13,194,134
14,197,111
15,199,89
16,199,67
17,29,42
18,38,31
19,53,28
20,69,31
21,83,38
22,110,39
23,125,33
24,142,29
25,159,32
26,172,42
27,96,58
28,96,72
29,95,85
30,94,99
31,77,114
32,86,116
33,96,117
34,106,115
35,117,113
36,44,62
37,54,56
38,65,57
39,76,65
40,65,65
41,53,64
42,123,64
43,132,57
44,144,56
45,155,61
46,144,63
47,133,64
48,61,143
49,72,132
50,86,127
51,97,129
52,107,127
53,124,131
54,140,140
55,125,156
56,109,164
57,98,166
58,86,164
59,72,158
60,65,143
61,86,136
62,97,137
63,108,136
64,135,141
65,108,151
66,98,152
67,86,151
