,x,y
0,17,64
1,17,87
2,19,108
3,24,130
4,33,148
5,45,166
6,61,180
7,80,190
8,102,193
9,124,189
10,146,177
11,164,163
12,177,145
13,186,124
14,190,102
15,192,80
16,193,57
17,27,41
18,38,30
19,54,28
20,70,32
21,85,39
22,108,40
23,124,31
24,142,27
25,160,30
26,173,42
27,98,58
28,97,73
29,97,88
30,96,103
31,81,113
32,89,116
33,98,118
34,107,116
35,115,113
36,44,59
37,54,52
38,67,53
39,79,63
40,66,65
41,53,65
42,119,63
43,129,53
44,142,53
45,153,60
46,144,65
47,131,65
48,64,138
49,76,132
50,89,129
51,98,132
52,107,130
53,121,133
54,134,137
55,121,148
56,108,154
57,98,155
58,88,154
59,76,148
60,69,139
61,89,140
62,98,141
63,108,140
64,128,138
65,107,141
66,98,142
67,89,141
