,x,y
0,-14,64
1,-14,90
2,-11,115
3,-6,140
4,4,162
5,22,179
6,45,190
7,69,197
8,91,199
9,109,193
10,124,179
11,138,163
12,149,145
13,157,125
14,161,105
15,161,86
16,158,66
17,17,46
18,33,36
19,53,31
20,74,33
21,92,40
22,110,40
23,123,34
24,136,32
25,148,35
26,154,45
27,104,58
28,106,71
29,110,84
30,113,98
31,85,111
32,96,114
33,105,117
34,114,115
35,120,113
36,39,57
37,51,52
38,63,52
39,73,60
40,63,61
41,51,61
42,116,62
43,126,55
44,136,55
45,142,61
46,136,64
47,127,63
48,56,137
49,76,133
50,94,131
51,101,134
52,109,133
53,117,137
54,123,143
55,113,152
56,104,155
57,95,156
58,88,154
59,72,149
60,61,138
61,93,141
62,100,143
63,108,143
64,118,144
65,105,144
66,97,144
67,90,143
