,X,Y
0,59,131
1,61,150
2,63,168
3,65,187
4,69,207
5,78,224
6,92,239
7,111,246
8,131,248
9,152,245
10,169,238
11,183,223
12,190,204
13,192,184
14,193,165
15,194,146
16,196,128
17,70,115
18,77,102
19,89,97
20,103,97
21,116,102
22,135,101
23,149,97
24,163,95
25,177,101
26,184,114
27,127,115
28,127,126
29,128,137
30,128,150
31,113,163
32,121,165
33,129,166
34,137,164
35,144,162
36,84,124
37,91,116
38,100,116
39,109,122
40,100,125
41,91,125
42,145,122
43,153,115
44,162,116
45,169,122
46,162,125
47,153,124
48,99,194
49,111,189
50,122,186
51,130,188
52,137,186
53,148,188
54,158,193
55,148,196
56,138,197
57,130,198
58,122,197
59,111,197
60,103,193
61,122,189
62,130,190
63,137,189
64,154,192
65,138,193
66,130,193
67,122,193
