,x,y
0,-9,58
1,-7,83
2,-4,109
3,0,133
4,8,155
5,26,173
6,46,188
7,69,199
8,92,201
9,112,197
10,127,183
11,141,166
12,150,147
13,156,127
14,161,107
15,163,87
16,161,67
17,17,41
18,32,30
19,50,26
20,69,28
21,86,35
22,114,36
23,127,31
24,140,30
25,152,34
26,159,43
27,102,57
28,104,71
29,107,85
30,110,99
31,86,111
32,95,115
33,104,117
34,112,115
35,117,112
36,37,58
37,50,50
38,64,51
39,72,61
40,62,63
41,49,63
42,116,64
43,128,55
44,140,54
45,146,63
46,140,67
47,129,66
48,57,139
49,77,132
50,94,129
51,101,131
52,110,129
53,119,133
54,124,141
55,117,151
56,108,156
57,99,157
58,90,156
59,74,151
60,64,139
61,93,142
62,101,142
63,109,141
64,118,141
65,108,141
66,100,143
67,92,142
