,X,Y
0,61,118
1,63,136
2,66,153
3,71,170
4,78,185
5,88,199
6,99,210
7,113,218
8,129,221
9,145,218
10,158,209
11,169,198
12,179,184
13,186,169
14,189,152
15,191,135
16,191,119
17,72,103
18,79,95
19,90,92
20,102,93
21,113,98
22,141,98
23,152,93
24,164,91
25,175,94
26,181,103
27,127,117
28,127,129
29,127,140
30,127,151
31,113,160
32,120,162
33,127,165
34,135,162
35,142,160
36,84,121
37,92,118
38,101,118
39,109,123
40,100,126
41,91,125
42,146,123
43,154,118
44,163,118
45,170,121
46,164,126
47,155,126
48,102,183
49,112,178
50,121,174
51,127,176
52,133,174
53,142,178
54,152,183
55,143,193
56,134,197
57,128,198
58,121,197
59,111,193
60,107,183
61,121,184
62,127,184
63,134,184
64,147,184
65,134,185
66,127,185
67,121,184
