,x,y
0,14,57
1,15,80
2,18,102
3,23,125
4,33,145
5,46,163
6,61,179
7,79,195
8,99,200
9,120,197
10,141,185
11,160,170
12,175,152
13,184,130
14,188,105
15,191,80
16,192,56
17,27,38
18,39,31
19,53,31
20,66,35
21,79,42
22,114,41
23,129,33
24,144,29
25,159,30
26,172,36
27,96,59
28,96,75
29,95,91
30,95,107
31,81,114
32,88,117
33,96,120
34,105,117
35,113,114
36,44,59
37,54,53
38,67,54
39,75,64
40,64,66
41,53,65
42,123,63
43,132,54
44,145,52
45,155,59
46,146,64
47,134,65
48,63,135
49,76,131
50,87,130
51,97,133
52,107,131
53,122,132
54,138,136
55,123,154
56,108,161
57,98,162
58,87,160
59,74,153
60,70,137
61,88,137
62,98,139
63,108,138
64,131,138
65,108,149
66,98,150
67,87,148
