,X,Y
0,50,139
1,50,157
2,52,176
3,54,194
4,61,211
5,73,225
6,90,235
7,109,241
8,131,241
9,152,240
10,171,234
11,188,225
12,200,212
13,205,195
14,207,177
15,208,159
16,209,141
17,65,117
18,72,104
19,85,96
20,101,95
21,115,100
22,140,98
23,156,94
24,172,96
25,186,105
26,192,118
27,128,116
28,127,126
29,127,136
30,127,146
31,115,162
32,121,164
33,128,164
34,134,163
35,140,163
36,83,123
37,90,117
38,100,117
39,109,122
40,101,124
41,91,124
42,146,122
43,155,117
44,165,118
45,173,123
46,165,124
47,156,124
48,105,191
49,112,181
50,121,176
51,128,178
52,136,176
53,146,182
54,154,191
55,145,194
56,136,196
57,128,196
58,121,196
59,112,194
60,110,190
61,121,185
62,128,185
63,136,185
64,148,190
65,136,186
66,128,187
67,121,186
