,x,y
0,4,52
1,6,76
2,9,100
3,14,125
4,25,146
5,40,166
6,57,182
7,76,195
8,94,197
9,110,191
10,124,175
11,137,160
12,149,143
13,160,124
14,166,104
15,170,82
16,169,60
17,20,39
18,34,32
19,51,32
20,67,36
21,83,43
22,120,41
23,132,34
24,144,31
25,156,29
26,165,34
27,102,60
28,102,80
29,102,99
30,102,119
31,81,118
32,91,122
33,101,127
34,111,123
35,120,118
36,42,57
37,52,52
38,64,53
39,76,63
40,63,64
41,51,63
42,121,62
43,130,52
44,142,51
45,152,55
46,144,61
47,133,63
48,54,131
49,71,130
50,87,131
51,99,133
52,110,131
53,121,129
54,134,128
55,122,149
56,110,160
57,98,162
58,86,161
59,70,152
60,59,132
61,87,136
62,99,137
63,110,135
64,128,131
65,110,148
66,98,151
67,86,149
