,x,y
0,-5,50
1,-4,76
2,-2,102
3,2,128
4,13,150
5,31,167
6,53,182
7,75,193
8,95,195
9,111,188
10,123,170
11,135,153
12,146,136
13,154,117
14,159,97
15,161,77
16,159,58
17,23,41
18,38,34
19,55,33
20,72,36
21,89,44
22,120,43
23,132,36
24,143,33
25,154,32
26,162,39
27,104,60
28,105,77
29,107,94
30,108,111
31,84,117
32,94,120
33,104,124
34,112,121
35,119,117
36,41,58
37,52,54
38,64,55
39,74,62
40,63,63
41,51,63
42,118,61
43,128,53
44,139,52
45,148,56
46,140,61
47,129,62
48,52,133
49,72,133
50,89,134
51,100,137
52,108,134
53,117,132
54,126,129
55,117,147
56,107,156
57,97,158
58,86,158
59,69,150
60,57,134
61,89,140
62,100,141
63,108,139
64,121,133
65,107,145
66,98,148
67,87,148
