,x,y
0,25,66
1,23,86
2,24,106
3,27,126
4,34,146
5,47,163
6,60,178
7,75,193
8,95,198
9,115,195
10,137,183
11,157,169
12,175,151
13,185,130
14,190,105
15,194,81
16,196,56
17,31,48
18,41,39
19,54,36
20,68,37
21,82,41
22,113,36
23,128,27
24,146,24
25,164,25
26,179,34
27,97,59
28,96,74
29,94,88
30,93,103
31,77,114
32,86,116
33,95,118
34,106,115
35,117,113
36,45,66
37,55,60
38,67,59
39,78,67
40,67,69
41,55,70
42,124,62
43,135,53
44,148,50
45,159,54
46,149,60
47,136,62
48,60,138
49,71,133
50,85,129
51,94,131
52,104,129
53,121,131
54,141,133
55,123,152
56,106,160
57,95,161
58,84,160
59,71,153
60,65,139
61,85,136
62,95,137
63,105,135
64,136,135
65,105,149
66,95,150
67,85,150
