,X,Y
0,53,119
1,54,140
2,55,161
3,59,182
4,67,200
5,80,214
6,94,226
7,111,236
8,129,239
9,148,236
10,163,223
11,175,209
12,185,193
13,192,176
14,194,158
15,195,140
16,194,122
17,69,108
18,77,97
19,91,92
20,105,92
21,118,97
22,142,100
23,154,95
24,167,96
25,180,103
26,186,115
27,129,119
28,129,133
29,130,147
30,130,161
31,112,164
32,121,167
33,130,170
34,139,167
35,147,165
36,84,121
37,92,117
38,101,117
39,109,123
40,100,124
41,91,124
42,148,124
43,156,119
44,164,119
45,171,123
46,164,126
47,156,126
48,97,180
49,110,178
50,122,177
51,130,179
52,139,177
53,150,178
54,161,180
55,150,195
56,139,202
57,130,203
58,121,202
59,109,194
60,101,181
61,122,182
62,130,183
63,139,182
64,157,181
65,139,193
66,130,194
67,121,193
