,x,y
0,11,58
1,12,80
2,15,102
3,19,124
4,27,144
5,39,162
6,56,177
7,77,188
8,98,191
9,119,186
10,137,173
11,153,159
12,165,141
13,173,122
14,176,102
15,178,81
16,178,59
17,25,42
18,39,37
19,54,37
20,70,40
21,84,46
22,114,46
23,127,40
24,141,36
25,156,34
26,169,39
27,99,61
28,99,76
29,99,91
30,99,106
31,83,115
32,90,118
33,98,120
34,106,118
35,114,115
36,40,60
37,51,54
38,64,55
39,75,64
40,63,66
41,50,65
42,121,64
43,131,54
44,144,52
45,155,59
46,146,65
47,133,65
48,61,133
49,75,131
50,88,130
51,98,133
52,107,131
53,120,132
54,133,134
55,120,149
56,107,156
57,97,157
58,87,155
59,74,148
60,67,135
61,88,139
62,98,141
63,107,139
64,127,136
65,107,142
66,98,143
67,88,141
