,X,Y
0,48,127
1,50,146
2,52,165
3,54,183
4,62,201
5,76,216
6,92,229
7,110,239
8,129,243
9,147,239
10,161,227
11,172,213
12,182,197
13,188,179
14,191,162
15,192,143
16,192,126
17,64,113
18,75,104
19,89,102
20,103,103
21,116,108
22,143,109
23,153,103
24,165,101
25,178,104
26,185,113
27,131,120
28,132,133
29,133,146
30,133,160
31,114,166
32,123,169
33,132,172
34,141,169
35,148,166
36,82,120
37,90,117
38,99,117
39,107,123
40,98,123
41,89,122
42,147,124
43,155,118
44,164,117
45,172,122
46,165,123
47,156,123
48,90,182
49,106,180
50,121,180
51,132,182
52,142,179
53,154,180
54,164,182
55,154,202
56,142,209
57,130,211
58,119,209
59,103,201
60,94,184
61,120,184
62,131,186
63,142,184
64,160,185
65,142,200
66,131,202
67,119,201
