,x,y
0,-1,62
1,0,86
2,2,110
3,5,134
4,13,156
5,28,175
6,48,190
7,70,200
8,96,202
9,121,200
10,141,188
11,159,173
12,172,155
13,180,135
14,185,113
15,188,90
16,191,67
17,20,47
18,32,35
19,50,31
20,68,33
21,84,40
22,114,40
23,131,34
24,148,34
25,164,39
26,174,52
27,99,58
28,99,72
29,99,85
30,99,99
31,79,111
32,89,113
33,98,115
34,108,113
35,118,110
36,41,62
37,51,59
38,61,59
39,72,63
40,61,65
41,50,65
42,126,64
43,135,60
44,145,60
45,155,64
46,145,66
47,135,66
48,57,136
49,73,133
50,87,130
51,99,133
52,109,130
53,123,131
54,138,136
55,124,148
56,110,153
57,99,154
58,87,153
59,72,148
60,62,137
61,87,136
62,99,137
63,110,136
64,133,137
65,110,143
66,99,144
67,87,143
