,X,Y
0,48,138
1,49,157
2,50,177
3,54,195
4,61,212
5,73,225
6,90,234
7,110,238
8,129,239
9,147,237
10,165,232
11,182,223
12,193,210
13,200,194
14,203,176
15,203,156
16,203,138
17,64,119
18,73,106
19,88,98
20,105,96
21,120,101
22,134,99
23,149,94
24,165,96
25,180,104
26,187,118
27,128,113
28,128,121
29,128,129
30,128,137
31,114,156
32,121,157
33,128,158
34,135,157
35,142,156
36,81,124
37,90,118
38,101,116
39,111,123
40,101,124
41,91,124
42,144,123
43,156,116
44,165,117
45,173,124
46,165,124
47,155,123
48,99,185
49,110,174
50,120,170
51,127,172
52,135,171
53,144,175
54,156,185
55,144,186
56,135,186
57,127,186
58,119,186
59,110,186
60,104,182
61,120,176
62,127,177
63,135,176
64,151,183
65,135,177
66,127,178
67,120,177
