,X,Y
0,48,113
1,48,134
2,49,156
3,51,177
4,58,196
5,70,212
6,87,224
7,106,232
8,126,235
9,144,231
10,161,222
11,176,210
12,188,195
13,194,177
14,197,157
15,199,137
16,201,118
17,71,100
18,82,92
19,95,92
20,109,97
21,122,103
22,138,103
23,151,98
24,163,94
25,175,93
26,185,100
27,129,119
28,130,131
29,130,142
30,130,154
31,115,168
32,122,169
33,130,170
34,136,168
35,143,167
36,86,119
37,94,117
38,103,118
39,109,123
40,102,125
41,93,124
42,148,123
43,155,118
44,163,118
45,170,120
46,163,124
47,155,125
48,102,193
49,114,189
50,124,186
51,131,188
52,137,185
53,146,188
54,155,191
55,145,198
56,137,202
57,130,204
58,123,204
59,113,201
60,107,193
61,124,193
62,130,194
63,137,193
64,150,192
65,137,193
66,130,195
67,123,194
