,X,Y
0,55,134
1,56,151
2,59,168
3,61,186
4,67,204
5,77,218
6,91,230
7,108,237
8,128,239
9,147,235
10,163,227
11,175,214
12,184,199
13,190,181
14,192,162
15,194,145
16,193,128
17,65,120
18,73,108
19,87,103
20,103,104
21,117,109
22,132,106
23,145,100
24,161,97
25,176,100
26,185,112
27,124,119
28,125,131
29,126,142
30,127,154
31,109,165
32,117,168
33,126,170
34,135,167
35,143,165
36,80,124
37,88,120
38,97,119
39,105,124
40,97,125
41,89,126
42,144,123
43,153,117
44,162,117
45,170,120
46,163,123
47,154,123
48,98,191
49,110,188
50,120,186
51,126,188
52,133,185
53,142,187
54,153,190
55,142,195
56,133,197
57,126,198
58,119,197
59,110,196
60,103,191
61,119,191
62,126,191
63,133,191
64,149,190
65,133,190
66,126,191
67,119,191
