,X,Y
0,48,123
1,51,144
2,52,164
3,55,184
4,62,203
5,75,220
6,91,235
7,110,246
8,131,249
9,151,243
10,167,229
11,179,212
12,188,195
13,193,177
14,195,158
15,196,140
16,197,122
17,67,116
18,77,105
19,91,99
20,106,99
21,120,102
22,139,102
23,153,99
24,167,99
25,180,105
26,186,115
27,130,117
28,131,130
29,131,142
30,132,156
31,113,164
32,121,167
33,130,170
34,139,167
35,146,164
36,83,122
37,91,118
38,101,118
39,110,123
40,101,124
41,92,124
42,147,123
43,156,118
44,164,118
45,172,122
46,165,124
47,156,124
48,96,187
49,107,182
50,120,181
51,130,183
52,140,181
53,152,182
54,161,186
55,152,202
56,141,210
57,130,212
58,120,211
59,107,203
60,100,188
61,121,186
62,130,187
63,140,185
64,157,187
65,140,200
66,130,202
67,120,200
