,X,Y
0,57,117
1,57,135
2,59,154
3,62,173
4,67,191
5,78,206
6,93,218
7,111,227
8,131,230
9,151,227
10,168,217
11,184,204
12,196,189
13,202,171
14,205,151
15,207,133
16,207,113
17,70,104
18,80,98
19,93,99
20,105,103
21,117,108
22,135,108
23,149,103
24,161,100
25,175,100
26,187,106
27,127,120
28,127,131
29,126,142
30,126,153
31,111,163
32,118,166
33,126,167
34,135,165
35,142,164
36,83,120
37,91,116
38,100,117
39,108,123
40,100,124
41,91,124
42,146,123
43,155,117
44,164,117
45,172,120
46,165,124
47,156,124
48,99,187
49,109,183
50,120,179
51,126,181
52,134,179
53,145,183
54,156,187
55,145,196
56,135,200
57,126,201
58,119,200
59,109,196
60,104,188
61,119,188
62,126,189
63,134,188
64,151,187
65,134,188
66,126,188
67,119,188
